genre_ids,origin_country,original_language,popularity,vote_average,vote_count,year
"[80, 18, 9648]",['DE'],de,4.2296,7.332,316,2023.0
"[18, 35, 10759]","['BR', 'PT']",pt,4.8797,0.0,0,2014.0
"[35, 10751]",['US'],en,4.5636,7.3,24,2003.0
[35],['GB'],en,5.2057,7.7,154,1990.0
"[35, 18]",['IN'],ta,4.0366,10.0,1,2023.0
"[35, 18, 10751]",['KR'],ko,4.5797,7.5,13,2017.0
[35],['US'],en,4.1607,6.5,82,2021.0
"[35, 18, 10765]",['KR'],ko,4.6824,7.413,190,2016.0
"[18, 9648]",['JP'],ja,3.9838,8.5,6,2013.0
"[18, 10759]",['IL'],he,5.4384,9.0,4,2012.0
"[35, 10765, 10751]",['US'],en,3.4866,6.3,77,2012.0
"[18, 80]",['GB'],en,4.8108,6.8,83,2019.0
"[16, 35, 10759, 10765]",['JP'],ja,4.2895,6.3,38,2022.0
"[10759, 16, 10751]",['JP'],ja,4.3376,7.1,54,1984.0
[35],['US'],en,4.0036,7.0,98,2023.0
[35],['US'],en,4.8053,5.3,39,2016.0
"[18, 10762]",['CN'],zh,4.3168,6.0,2,2006.0
"[10759, 10765]",['JP'],ja,4.0516,8.8,5,1992.0
"[18, 10766]",['PT'],pt,4.8335,5.3,3,2015.0
[10764],['US'],en,4.7425,6.6,51,2003.0
[],['ID'],id,4.1724,0.0,0,2000.0
"[16, 35, 10751, 10762]",['US'],en,4.8021,7.0,229,1961.0
[18],['ID'],id,4.5114,6.8,22,2022.0
"[16, 35, 18]",['JP'],ja,4.6966,7.429,63,2021.0
"[10759, 18]",['US'],en,5.4485,6.2,24,1968.0
"[10766, 18, 35]",['MX'],es,4.2882,7.9,687,2009.0
"[18, 80, 35]",['US'],en,4.3974,7.3,59,2024.0
"[10764, 10751]",['US'],en,4.4534,6.4,60,2014.0
"[16, 10762]",['JP'],ja,4.3996,6.0,1,2008.0
"[16, 10765, 18]",['US'],en,4.375,7.8,226,2023.0
"[35, 18]",['US'],en,4.8774,7.2,187,2016.0
"[16, 10759, 10765, 18]",['CN'],zh,4.3029,8.0,2,2012.0
"[18, 35]",['US'],en,4.4594,7.8,200,2019.0
[10764],['JP'],ja,4.2377,5.4,5,2017.0
"[16, 10759]",['JP'],ja,4.8067,6.8,6,2011.0
[18],['US'],en,3.8911,6.6,35,1994.0
[18],['PH'],tl,5.2501,0.0,0,2005.0
"[18, 10766, 10751]",['KR'],ko,4.3462,4.5,2,2020.0
[],['AU'],en,4.5173,3.7,3,1980.0
[10764],['AU'],en,4.7517,4.0,5,2003.0
[18],['MX'],es,4.4881,7.1,137,2001.0
[35],['CA'],en,4.9,7.5,91,1989.0
[18],['KR'],ko,3.871,6.8,22,2020.0
[],['GB'],en,4.9228,3.5,2,1987.0
"[10751, 18, 35]",['TW'],zh,5.0555,7.5,27,2024.0
"[10766, 18, 35]",['AR'],es,4.6502,2.7,3,2002.0
[18],['HK'],cn,4.1943,0.0,0,1979.0
[18],['CA'],en,4.4269,8.8,36,2023.0
"[9648, 18, 35, 10765, 10759]",['GB'],en,4.6649,8.0,608,2013.0
"[16, 10765, 10762]",['US'],en,2.9024,6.3,14,1985.0
"[16, 35]",['JP'],ja,4.5248,6.0,1,2025.0
"[16, 10759, 35, 10765]",['JP'],ja,4.3837,6.442,26,2025.0
"[16, 10765, 10759, 18]",['JP'],ja,4.3519,8.1,46,2024.0
"[10765, 10759, 18]",['US'],en,4.1805,7.494,255,2018.0
"[10764, 10751]",['CN'],zh,4.4383,0.0,0,2024.0
[18],['HK'],cn,4.0123,8.5,2,1995.0
"[35, 18]",['US'],en,4.5715,7.3,128,2019.0
"[16, 35, 18]",['JP'],ja,4.252,6.9,19,2022.0
"[18, 9648]",['KR'],ko,4.6743,7.7,120,2022.0
"[18, 10766]",['AR'],es,5.2909,6.0,3,1991.0
"[18, 10751]",['JP'],ja,4.7416,0.0,0,1966.0
"[16, 10765, 10762]",['US'],en,3.928,8.2,143,2020.0
[10764],['RU'],ru,4.3571,0.0,0,2012.0
"[18, 35, 10766]",['TW'],zh,4.5692,7.0,22,2001.0
[35],['GB'],en,4.8486,7.2,222,2003.0
"[10759, 18, 80]","['IL', 'US']",en,4.064,7.0,108,2021.0
[18],['GB'],en,4.4547,7.6,225,2016.0
"[18, 10751]",['CN'],zh,3.1459,8.0,2,2019.0
"[16, 35, 18]",['JP'],ja,4.7087,7.664,76,2022.0
"[18, 10765, 10759]",['KR'],ko,5.063,8.459,256,2022.0
"[80, 18]",['US'],en,4.8468,7.3,169,2019.0
"[80, 18]",['HK'],cn,4.3317,7.0,1,1992.0
[80],['CZ'],cs,4.2701,6.0,5,2017.0
"[16, 10759, 35, 10762]",['US'],en,4.7784,7.1,1761,2018.0
[35],"['US', 'GB']",en,4.842,7.9,304,2000.0
"[16, 35, 10759, 10765]",['JP'],ja,4.006,6.1,44,2022.0
"[16, 18, 9648]",['JP'],ja,5.2284,8.0,69,2011.0
"[18, 80, 10759, 10768]",['RU'],ru,2.6274,7.8,37,2007.0
[18],['CN'],zh,4.4405,8.8,12,2024.0
"[18, 35]",['KR'],ko,4.5755,8.209,110,2023.0
[],['JP'],ja,3.1288,10.0,1,2021.0
"[10766, 18]",['BR'],pt,4.3467,7.4,80,2009.0
[18],['MX'],es,4.23,3.0,1,2006.0
"[10767, 10764]",['KR'],ko,4.4316,2.0,1,2018.0
"[18, 35, 80]",['DE'],de,4.724,7.958,877,2019.0
[18],['KR'],ko,3.8866,4.5,3,2001.0
[10764],"['US', 'AU']",en,5.5451,6.9,70,2009.0
"[16, 35, 10751]",['FR'],fr,4.0303,7.7,98,2013.0
[18],['MX'],es,4.9377,0.0,0,1993.0
[99],['US'],en,4.5573,6.0,6,2025.0
"[10751, 10759]",['TR'],tr,4.4124,8.3,6,2021.0
[18],['US'],en,4.4892,7.7,117,2019.0
"[16, 35]",['JP'],ja,5.0601,7.0,55,2018.0
"[18, 10765]",['KR'],ko,4.6083,7.4,34,2021.0
"[18, 80, 9648]",['JP'],ja,4.1928,8.42,87,2018.0
"[18, 10751]",['KR'],ko,3.339,5.6,5,2018.0
"[16, 10765]",['JP'],ja,4.5506,8.087,52,2023.0
"[10765, 10759, 16]",['US'],en,4.8661,7.784,438,2021.0
[18],['PH'],tl,5.0928,0.0,0,2011.0
[18],"['FR', 'GB']",en,4.6043,7.4,127,2018.0
"[10759, 18, 10751]",['US'],en,4.3289,6.9,33,1995.0
"[10765, 18]",['US'],en,4.3966,7.3,243,2013.0
"[16, 9648, 10759, 10765]",['JP'],ja,4.4688,7.6,112,2021.0
"[16, 18, 10759]",['JP'],ja,4.4787,7.4,103,2001.0
"[10766, 18]",['AR'],es,4.4366,6.0,2,1991.0
"[37, 18]",['CA'],en,4.1492,6.5,8,1989.0
[35],['PH'],tl,4.5026,2.0,1,2025.0
[18],['CN'],zh,5.2311,8.6,19,2025.0
[35],['FR'],fr,4.4413,0.0,0,2018.0
"[16, 35, 18]",['US'],en,4.5938,8.033,92,2005.0
"[18, 35, 10751]",['HK'],cn,4.2036,0.0,0,1990.0
[18],['US'],en,4.542,9.7,6,1997.0
"[35, 10751, 18]",['US'],en,4.8042,7.0,114,2012.0
"[16, 10759, 10765]",['JP'],ja,4.7178,6.941,51,2023.0
"[18, 35]",['US'],en,4.3594,7.3,398,2016.0
"[80, 18]",['NL'],nl,4.1076,7.7,24,2010.0
"[18, 10751]",['KR'],ko,4.3271,4.5,2,2008.0
[10764],['CN'],zh,4.0218,6.0,1,2023.0
[10764],['JP'],ja,4.9782,8.0,3,2013.0
"[80, 18, 9648]",['US'],en,4.6149,7.737,957,2018.0
"[16, 35, 10762]",['US'],en,4.9449,7.304,138,2004.0
[18],['KR'],ko,4.1923,8.1,36,2022.0
[18],['JP'],ja,4.8442,7.8,6,2018.0
"[10759, 18, 10765]",['US'],en,4.7867,8.0,1260,2020.0
"[16, 10751]",['JP'],ja,4.042,6.5,4,1969.0
"[18, 10765]",['KR'],ko,4.2916,8.3,2013,2019.0
[18],['VE'],es,4.8493,0.0,0,1988.0
[18],['IE'],en,4.5859,4.1,8,1989.0
"[10759, 18]",['ES'],es,4.6477,7.8,233,2023.0
[18],['PH'],tl,5.3163,0.0,0,2010.0
"[16, 10759, 10765, 10762]",['US'],en,3.8166,6.6,18,1966.0
"[16, 35, 18]",['US'],en,4.359,7.3,119,1994.0
"[10751, 18]",['HK'],cn,3.1109,0.0,0,1993.0
[99],['GB'],en,4.4767,6.2,3,2007.0
[35],['GB'],en,5.4702,7.8,386,2005.0
[18],['TR'],tr,4.555,0.0,0,2025.0
"[10759, 18, 10765]",['GB'],en,3.7655,4.9,12,1969.0
"[16, 18, 10765]",['JP'],ja,4.2054,6.9,37,2005.0
"[35, 18]",['KR'],ko,4.5538,8.0,1,2025.0
"[18, 35]",['ES'],es,4.3262,6.2,4,1997.0
"[10764, 80, 9648]",['CN'],zh,4.4264,0.0,0,2017.0
[16],['JP'],ja,4.5231,10.0,1,2007.0
[80],['DE'],de,4.0821,0.0,0,1977.0
"[16, 18]",['JP'],ja,4.1512,6.7,19,1969.0
"[10759, 18, 10768]",['SU'],ru,3.7611,7.7,81,1973.0
"[10751, 10759, 16, 10765]",['GB'],en,4.7408,7.516,94,1965.0
"[80, 18, 10751]",['JP'],ja,3.3458,0.0,0,2009.0
"[10759, 10764]",['US'],en,4.3301,6.8,52,2014.0
"[35, 18]",['US'],en,4.5353,7.1,105,2010.0
[10767],['CL'],es,4.2537,2.0,1,2018.0
[16],['JP'],ja,4.9643,0.0,0,1987.0
"[16, 10751, 10762]",['US'],en,4.9204,7.692,13,2019.0
[18],['BR'],pt,4.5793,0.0,0,1979.0
"[80, 9648]",['FR'],fr,4.9715,6.4,15,1989.0
[18],['MX'],es,3.7591,6.1,5,2016.0
"[10759, 10764]",['HU'],hu,6.0549,4.6,7,2003.0
"[35, 18]",['GB'],en,4.4387,5.3,3,1997.0
[18],['US'],en,4.6131,6.5,6,1957.0
[],['CA'],fr,3.0918,0.0,0,2001.0
"[16, 9648, 35]",['JP'],ja,4.5981,5.1,19,2019.0
"[80, 9648]",['FR'],fr,5.0742,6.7,68,2018.0
[10764],['CN'],zh,3.7903,6.0,3,2015.0
"[16, 35, 10759, 10765]",['JP'],ja,4.0441,7.2,13,2001.0
"[10767, 35]",['JP'],ja,4.1079,0.0,0,2018.0
[35],['TR'],tr,4.2879,5.5,21,2014.0
[18],['PL'],pl,5.3177,1.0,1,2010.0
[16],['CN'],zh,3.6847,7.0,1,2024.0
"[16, 10759, 18]",['JP'],ja,4.5874,8.3,628,2009.0
"[35, 10764]",['US'],en,4.6461,8.4,33,2019.0
[35],['AU'],en,5.1187,7.1,9,2005.0
"[18, 35]",['KR'],ko,4.718,8.0,10,2025.0
"[10751, 18]",['TW'],zh,4.1616,0.0,0,2011.0
"[18, 37]",['US'],en,4.0291,7.9,196,1989.0
"[16, 35, 10762]",['US'],en,4.6116,6.6,8,2024.0
"[16, 10765]",['JP'],ja,4.3932,7.417,54,2017.0
[10767],['DE'],de,4.3335,8.0,1,1999.0
"[16, 35, 18, 10765, 10759]",['JP'],ja,4.453,7.911,436,2010.0
"[18, 10751]",['IN'],hi,4.5185,3.0,1,2011.0
[18],['PH'],tl,4.9594,0.0,0,2005.0
[10767],['BR'],pt,4.066,4.9,8,1992.0
[35],['GB'],en,4.1961,7.3,8,1956.0
[18],['TH'],th,5.2922,8.0,1,2025.0
[35],['US'],en,4.6928,6.4,13,1965.0
"[18, 9648, 10765]",['KR'],ko,4.1872,7.3,950,2021.0
"[16, 35, 10765]",['JP'],ja,4.5877,7.3,3,2025.0
[],['HK'],cn,4.3576,0.0,0,2013.0
[35],['PL'],pl,4.0068,6.3,15,2011.0
"[18, 80]",['JP'],ja,3.4695,7.815,62,2007.0
"[16, 10759, 10765]",['CN'],zh,4.0515,8.4,16,2014.0
[18],['DE'],de,5.5561,4.5,8,1997.0
"[18, 10766]",['IN'],hi,4.2904,8.0,1,2022.0
"[16, 10759]",['JP'],ja,3.8834,6.5,34,2022.0
"[18, 16, 10759]",['JP'],ja,3.7977,8.317,178,1979.0
[18],['US'],en,4.5561,6.3,51,2023.0
"[80, 18, 9648]",['GB'],en,4.4777,6.6,32,2025.0
"[16, 35, 10759, 10765]",['JP'],ja,3.9421,7.3,43,2020.0
"[35, 18]",['RU'],ru,4.7036,7.8,96,2012.0
"[10759, 10764]",['US'],en,4.569,6.7,25,2012.0
[18],['CA'],en,4.7725,7.3,107,2020.0
"[18, 10765]",['US'],en,4.2256,6.6,412,2017.0
[],['US'],en,4.2924,7.8,6,1972.0
[35],['US'],en,7.5036,6.3,54,2021.0
"[18, 10751]",['KR'],ko,4.4672,7.2,4,2024.0
[35],['RU'],ru,4.5586,6.3,12,2009.0
"[35, 10764]",['US'],en,4.3015,7.7,39,1999.0
"[18, 80]",['GB'],en,4.286,6.8,139,2022.0
[10764],['GB'],en,3.9314,6.7,22,2013.0
"[18, 35]",['AU'],en,4.1669,7.5,59,2010.0
"[18, 80, 9648]",['US'],en,3.5565,7.127,63,2025.0
"[18, 80]",['DK'],da,4.4834,7.1,30,2000.0
[35],['US'],en,4.5324,5.5,4,1996.0
[99],['US'],en,3.4455,8.4,22,2008.0
"[18, 10766]",['VE'],es,5.1771,3.5,4,1988.0
[18],['CO'],es,4.5712,8.2,46,2024.0
"[35, 18, 10751, 10762]",['SE'],sv,4.4677,7.399,164,1969.0
"[18, 35]",['US'],en,4.5065,6.3,12,2007.0
"[16, 10759]",['JP'],ja,3.0626,7.1,10,1987.0
"[35, 10762]",['GB'],en,4.1578,6.0,2,1974.0
"[10767, 35]",['DE'],de,4.7278,0.0,0,2016.0
[18],['IN'],hi,4.2265,6.5,4,2019.0
"[9648, 18]",['KR'],ko,4.5262,8.692,73,2025.0
"[16, 18, 9648, 10765]",['JP'],ja,4.5671,8.0,256,2018.0
[35],['US'],en,4.7574,8.301,286,2019.0
[35],['US'],en,4.2747,8.0,2,1997.0
[10764],['US'],en,5.2189,7.7,49,2016.0
[10759],['TH'],th,4.3526,8.8,4,2025.0
"[18, 10759, 35]","['CN', 'TW']",zh,4.3424,5.0,1,2011.0
"[16, 10759, 10762]",['US'],en,4.3027,8.0,137,1987.0
[10763],['DE'],de,4.3676,5.5,4,1994.0
"[10768, 18]",['US'],en,4.5796,4.5,4,1955.0
"[16, 10765, 10759]",['CN'],zh,4.5661,8.0,2,2025.0
"[10751, 18, 35]",['EG'],ar,4.1643,6.0,2,2017.0
"[80, 18]",['FR'],fr,5.9591,6.9,32,2009.0
"[80, 9648]",['BR'],pt,4.8841,7.0,1,2024.0
"[18, 80]",['PL'],pl,4.0426,6.8,127,2018.0
"[18, 10765]",['PH'],tl,5.1223,0.0,0,2017.0
"[18, 10751]",['IN'],hi,4.431,0.0,0,2011.0
[18],['CN'],zh,4.6913,8.4,9,2025.0
"[16, 10759, 10765]",['JP'],ja,4.5846,8.4,193,2012.0
"[16, 35, 10765, 18]",['JP'],ja,4.1803,5.4,15,2011.0
"[10766, 18]",['BR'],pt,4.3554,7.833,3,2004.0
[10763],['DE'],de,4.6387,0.0,0,1963.0
"[18, 10768]",['GB'],en,5.0065,7.5,11,1977.0
"[10762, 16, 35, 10759]","['ES', 'IT']",en,4.8781,6.6,10,2018.0
"[16, 35]",['CA'],en,3.7157,7.2,6,2002.0
"[18, 9648]",['KR'],ko,4.5152,6.9,26,2023.0
"[16, 35]",['US'],en,4.4598,6.7,29,2024.0
[35],['FR'],fr,4.5856,0.0,0,2011.0
"[16, 10759, 10765]",['JP'],ja,4.2043,7.8,276,2018.0
[18],['KR'],ko,4.3845,7.847,85,2022.0
[35],['GB'],en,4.5781,5.0,1,1987.0
[18],['ES'],es,5.1178,6.2,34,2023.0
"[10766, 18]",['MX'],es,4.2401,7.6,63,2021.0
"[18, 35]",['CN'],zh,3.544,8.5,8,2023.0
[35],['US'],en,4.4156,6.2,34,1996.0
"[9648, 18, 80]",['US'],en,4.9145,6.5,149,2024.0
"[35, 18]",['KR'],ko,4.4619,6.3,35,2017.0
[18],['PH'],tl,4.1774,8.0,1,2025.0
"[16, 10759, 10765, 10751, 35, 18]",['JP'],ja,4.2752,8.4,198,1978.0
"[99, 18, 80]",['US'],en,4.3404,7.3,12,2005.0
"[18, 35, 10751]",['PH'],tl,4.3939,0.0,0,2015.0
"[16, 35, 10765]",['JP'],ja,4.4947,6.6,125,2015.0
"[10762, 16]",['CN'],zh,4.3057,10.0,1,2002.0
"[16, 35, 10751, 10765]",['JP'],ja,4.3174,8.4,59,2000.0
"[10765, 18]",['US'],en,4.7306,6.8,489,1994.0
"[80, 18]",['CA'],en,4.7956,6.9,159,2017.0
"[10766, 18, 10759]",['MX'],es,4.0288,6.7,38,2005.0
"[80, 10759, 35, 18]",['TR'],tr,3.9727,2.6,10,2008.0
[18],['JP'],ja,4.912,0.0,0,1972.0
"[16, 10759, 10765]",['JP'],ja,4.214,7.393,56,2021.0
"[10765, 18]",['ES'],es,6.0147,0.0,0,2025.0
"[18, 10765, 10759]",['GB'],en,4.4176,6.9,211,2018.0
[18],['SG'],en,4.909,1.0,1,2015.0
"[10765, 35, 10759]",['US'],en,6.9329,7.4,23,2001.0
[18],['CN'],zh,4.3234,0.0,0,2025.0
"[10765, 18, 35, 9648]",['KR'],ko,5.1625,8.4,470,2020.0
"[18, 10765]","['BE', 'NL']",nl,4.0969,6.1,29,2023.0
"[10759, 16, 18, 9648, 10765]",['JP'],ja,5.0235,8.326,1361,2004.0
[10766],['TR'],tr,4.8741,0.0,0,2025.0
"[35, 10759, 9648, 18]",['KR'],ko,4.4221,8.3,297,2014.0
[10767],['CA'],fr,3.9711,0.0,0,2010.0
[10767],['FR'],fr,4.1015,2.0,1,2021.0
"[18, 10751, 35]",['US'],en,4.6128,7.7,198,2021.0
"[10764, 10751]",['NO'],no,4.3055,6.0,1,2017.0
"[80, 18, 9648, 10759]",['KR'],ko,4.2672,7.1,37,2020.0
"[18, 9648, 80]",['ES'],es,3.8247,7.7,98,2011.0
[18],['GB'],en,4.5902,5.6,10,1992.0
"[35, 80, 18]",['DE'],de,4.0722,7.6,125,2024.0
[10764],['US'],en,4.3414,4.4,14,2021.0
"[16, 10751, 35, 10765]",['US'],en,4.3823,7.4,128,2018.0
"[16, 35, 10762]",['US'],en,3.6742,7.5,143,2004.0
"[18, 9648]","['CA', 'US']",en,3.5837,7.6,66,2007.0
[35],['TH'],th,4.6727,9.9,25,2025.0
"[16, 10751]","['FR', 'GB']",fr,4.4317,6.2,11,2015.0
"[18, 10759, 35]",['GB'],en,4.3998,6.8,118,2006.0
"[18, 9648]",['US'],en,3.9128,7.106,688,2022.0
"[18, 10751]",['TR'],tr,4.0566,8.0,66,2017.0
"[35, 18]",['FR'],fr,4.3434,5.6,10,2018.0
[35],['CN'],zh,3.959,10.0,1,1998.0
"[35, 10762]",['US'],en,5.189,7.3,86,1984.0
"[18, 80]",['DE'],de,4.6024,6.6,12,2020.0
"[18, 10765]",['GB'],en,4.2956,7.2,45,1978.0
[18],['US'],en,5.0095,7.0,21,2009.0
[18],['US'],en,7.4001,5.0,1,1965.0
"[18, 35]",['PH'],tl,4.4653,6.6,7,2023.0
[10763],['US'],en,4.5166,4.1,25,1981.0
"[16, 35, 10762]",['CA'],en,4.0283,7.6,11,2010.0
"[16, 10759, 10765]",['JP'],ja,5.4514,6.75,46,2023.0
"[18, 10768]",['KR'],ko,4.7112,8.491,294,2021.0
[10764],['KR'],ko,4.0266,2.0,1,2020.0
"[9648, 18]",['US'],en,4.8256,0.0,0,2025.0
"[10759, 16, 18, 10765, 10768]",['JP'],ja,3.8642,7.3,50,2013.0
"[18, 10759, 10768]",['ZA'],en,3.713,7.0,122,1986.0
"[10764, 35]",['US'],en,4.4322,6.6,29,2010.0
"[35, 18]",['US'],en,4.5752,6.0,3,1959.0
"[10759, 10765, 18]",['PH'],tl,4.1444,0.0,0,2005.0
[10764],['US'],en,4.382,6.639,101,2012.0
[10764],['US'],en,4.0586,6.4,78,2008.0
"[35, 16]","['GB', 'FR']",en,4.561,4.3,3,2019.0
"[18, 10759]",['JP'],ja,4.5969,7.1,141,2024.0
[18],['KR'],ko,2.6739,5.5,11,2010.0
[35],['FR'],fr,4.2033,6.1,5,1991.0
"[35, 18]",['IN'],hi,4.4055,0.0,0,2010.0
"[16, 35, 10759, 10765]",['US'],en,4.4055,7.3,61,2010.0
[18],['US'],en,4.4088,7.1,50,2013.0
[99],['US'],en,4.4093,6.4,44,2018.0
"[80, 18]",['FR'],fr,3.8442,6.9,25,2019.0
[10767],['NL'],nl,3.0405,5.1,9,2022.0
[10767],['GB'],en,7.9562,5.0,1,1992.0
"[16, 10759, 10765]",['US'],en,4.2502,7.4,657,2019.0
"[16, 35, 10759, 10765]","['JP', 'US']",ja,5.1383,8.0,393,2000.0
"[18, 80, 10759]",['JP'],ja,4.6846,7.7,70,2022.0
"[35, 18]",['KR'],ko,4.2196,7.0,79,2019.0
"[18, 35, 80]",['MX'],es,4.4522,8.2,52,2011.0
"[10764, 10767]",['TW'],zh,3.8121,6.5,2,2022.0
"[18, 80]",['US'],en,4.428,7.3,114,2015.0
[16],['JP'],ja,3.2704,5.7,8,2023.0
[18],['KR'],ko,3.8765,6.5,6,2024.0
"[9648, 10765]",['US'],en,5.96,6.9,224,2015.0
"[35, 18, 10751]",['PK'],ur,4.2155,7.8,9,2018.0
"[10766, 18]",['AU'],en,4.2294,3.0,2,1991.0
"[10763, 35]",['CA'],en,4.2214,6.6,51,1993.0
"[10759, 16, 10765]",['JP'],ja,4.455,7.5,454,2011.0
"[10759, 18, 80, 9648]",['BE'],nl,4.5867,6.5,10,2004.0
"[16, 10759, 10762, 10765]",['JP'],ja,4.4172,7.8,5,2014.0
[18],['TR'],tr,3.8516,7.1,62,2022.0
"[10762, 35, 10751]","['BE', 'FR']",fr,4.0309,7.6,6,1983.0
[18],['US'],en,4.4218,7.1,7,1957.0
[10766],['DE'],de,4.8158,3.8,6,2005.0
"[9648, 80, 18]",['GB'],en,4.3968,7.4,10,1971.0
[10766],['GB'],en,4.8493,5.1,64,1995.0
[10767],['DE'],de,4.5051,6.0,1,1991.0
"[10764, 10751, 35]",['IN'],ta,4.1739,0.0,0,2019.0
[35],['US'],en,4.273,6.2,39,2015.0
"[99, 80]",['GB'],en,4.1297,7.3,3,2025.0
"[16, 35, 18]",['JP'],ja,4.5573,6.2,48,2021.0
[10759],['US'],en,3.8447,6.3,41,2012.0
[16],['JP'],ja,4.2191,4.8,13,2020.0
"[10765, 35, 16, 10751]",['US'],en,4.5137,8.1,32,2023.0
"[10759, 35, 80, 18, 10766]",['BR'],pt,4.3314,7.8,4,2019.0
"[35, 18]",['IL'],he,4.2546,8.5,2,2022.0
[18],['IN'],hi,4.4212,2.0,1,2018.0
"[10764, 80]",['CN'],zh,3.8066,0.0,0,2023.0
"[10766, 18]",['BR'],pt,4.5116,6.1,8,2007.0
"[80, 9648]",['GB'],en,4.4259,6.5,39,2021.0
[10767],['AT'],de,5.4376,0.0,0,1976.0
"[10759, 16, 35, 10765]",['JP'],ja,4.1581,6.9,47,2011.0
"[16, 10759, 35, 10765]",['JP'],ja,4.401,7.197,38,2024.0
"[10766, 18, 35]",['BR'],pt,4.2545,7.2,10,2004.0
"[9648, 10765, 10762]",['US'],en,4.0953,6.1,16,1999.0
[],['CA'],fr,4.3732,7.0,1,2009.0
[18],['CO'],es,3.9037,7.5,212,2020.0
"[35, 80, 9648, 18]",['KR'],ko,4.4058,8.1,22,2025.0
"[10762, 10751]",['AU'],en,3.9542,9.7,3,2013.0
[18],['CN'],zh,4.0011,5.6,11,2011.0
"[10764, 18]",['GB'],en,4.5619,6.1,47,2011.0
"[18, 10765, 9648]",['US'],en,4.4289,7.019,363,2021.0
"[35, 18]",['KR'],ko,4.375,8.2,61,2023.0
"[10765, 18]",['CN'],zh,3.6733,9.0,1,2009.0
"[16, 35]","['CA', 'US']",en,2.331,10.0,1,2022.0
"[16, 10762, 35, 10751]",['US'],en,4.5131,7.752,139,2006.0
"[16, 80, 9648]",['JP'],ja,3.8927,6.908,60,2020.0
"[10759, 16, 18, 9648]",['JP'],ja,4.4608,7.8,270,2013.0
"[18, 80, 9648]",['JP'],ja,4.2937,8.0,10,2010.0
[10764],['GB'],en,4.332,7.2,55,2019.0
[37],['US'],en,4.1864,6.5,6,1967.0
"[9648, 18]",['JP'],ja,4.3381,7.4,34,2019.0
"[16, 10759, 35, 10762, 10751, 10765]",['JP'],ja,4.2987,8.0,23,2004.0
"[10759, 16, 35]",['JP'],ja,4.3098,6.0,24,2013.0
"[16, 10765, 10759]",['CN'],zh,4.2173,8.4,11,2018.0
"[16, 35, 9648, 10759]",['JP'],ja,4.3192,6.4,32,2023.0
"[16, 10759, 10765]",['JP'],ja,4.7658,8.0,154,2002.0
"[80, 18]",['US'],en,5.3739,6.0,27,2009.0
[18],['IN'],hi,4.5802,7.0,2,2005.0
[35],['US'],en,3.9367,7.2,9,1984.0
"[18, 35]",['KR'],ko,4.6896,8.211,339,2020.0
"[18, 10765]",['JP'],ja,3.3991,7.6,16,2003.0
"[16, 10765, 35]",['JP'],ja,3.1643,8.4,5,1982.0
"[16, 10765, 10762]",['US'],en,5.2624,7.3,168,2021.0
"[10765, 10759, 18]",['KR'],ko,4.507,7.474,269,2024.0
"[10764, 10767]",['US'],en,4.1542,5.9,6,2013.0
[16],['CN'],zh,2.6106,9.0,1,2013.0
[80],['FR'],fr,4.3697,8.3,13,2006.0
"[16, 10765, 18, 10759]",['JP'],ja,3.2234,7.81,42,2003.0
[],[],en,3.9674,7.0,2,1987.0
[10766],['DE'],de,4.3508,5.6,5,2007.0
"[18, 9648, 80]",['KR'],ko,4.7013,7.6,44,2023.0
"[16, 10759, 10765]",['JP'],ja,3.774,6.3,24,2023.0
"[18, 10765]",['KR'],ko,4.1905,8.5,866,2020.0
"[10765, 18, 9648, 80]",['US'],en,4.6599,7.5,386,2002.0
"[16, 10759]",['JP'],ja,5.3632,6.5,4,1978.0
"[80, 18]",['CA'],fr,4.4123,5.1,34,2016.0
"[80, 18]",['CL'],es,5.1791,3.5,2,2016.0
[18],['GR'],el,3.8188,0.0,0,2023.0
"[16, 18, 35]",['JP'],ja,3.99,6.4,18,2020.0
[],['CN'],zh,4.1076,0.0,0,1987.0
"[10765, 10759, 80]",['US'],en,3.9319,6.6,436,2021.0
[10751],['CA'],fr,5.8411,0.0,0,2017.0
"[35, 18, 80]",['GB'],en,4.0671,5.5,13,1986.0
"[10766, 18]",['BR'],pt,5.1745,7.0,1,1978.0
"[10751, 35, 18]",['KR'],ko,4.3923,6.8,4,2021.0
"[80, 18]",['IE'],en,4.0755,7.6,59,2021.0
[],['IL'],he,4.2518,0.0,0,2007.0
"[10766, 35]",['BR'],pt,4.4716,8.9,21,1985.0
[18],['US'],en,3.5663,7.8,4,1996.0
"[10759, 10765]",['HK'],cn,4.766,6.2,5,1997.0
[],['GB'],en,4.6587,0.0,0,1983.0
"[18, 80]",['GB'],en,4.2552,6.8,9,2002.0
"[10765, 18]",['US'],en,4.9169,6.2,787,2017.0
"[35, 10765, 10766, 10751]","['IT', 'US']",es,3.8144,8.2,629,2019.0
[],['CN'],zh,4.0558,0.0,0,2019.0
"[99, 10764]",['CA'],fr,3.7123,0.0,0,2013.0
"[16, 35]",['JP'],ja,4.1211,5.9,31,2009.0
[10751],['FR'],fr,4.3245,5.3,15,1996.0
"[16, 35]",['JP'],ja,4.775,9.3,3,2025.0
"[10766, 18]",['US'],en,4.0252,8.3,6,2023.0
"[16, 35, 10765]",['JP'],ja,4.4062,7.705,39,2022.0
"[10759, 18]",['CN'],zh,3.6647,6.5,17,2020.0
