popularity,vote_count,year,genre_cluster_0,genre_cluster_1,genre_cluster_2,genre_cluster_3,genre_cluster_4,genre_cluster_5,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,lang_macroarea_Africa,lang_macroarea_Eurasia,lang_macroarea_North America,lang_macroarea_Papunesia,lang_macroarea_South America,vote_average
-0.5491278404143373,-0.4629293670539064,1.0438851715613835,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0.0199687423119134,-0.4629293670539064,-0.1707595732735689,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.7591245916660352,-0.4629293670539064,0.7242418176574489,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.3264720289118956,-0.4629293670539064,0.7242418176574489,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.7189926772541031,-0.4629293670539064,-0.4904029271775038,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-0.9686724400719618,-0.4629293670539064,0.596384476095875,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.7549049049157872,-0.4629293670539064,-0.8739749518622257,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3912038192720813,-0.4629293670539064,0.9799565007805968,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.4836553603586292,-0.4629293670539064,-1.7050476720124563,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-0.6110988782730309,-0.4629293670539064,0.27674112219194,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.2892355378551867,-0.4629293670539064,-0.7461176103006517,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.7736914890113057,-0.4629293670539064,-0.0429022317119949,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.9626346967963414,-0.4629293670539064,-0.7461176103006517,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6714538658869488,-0.4629293670539064,-1.9607623551356044,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6436743562262126,-0.4629293670539064,1.0438851715613835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2164535179059026,-0.4629293670539064,-0.3625455856159298,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.8566711800520845,-0.4629293670539064,0.6603131468766619,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.6961884126889337,-0.4629293670539064,0.596384476095875,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
